_id,Quarter,HB,HBQF,HBName,HBNameQF,ADPName,ADPNameQF,ServiceType,ServiceTypeQF,SubstanceType,SubstanceTypeQF,Measure,Waited_1_week_or_less,Waited_more_than_1_week_but_within_2_weeks,Waited_more_than_2_week_but_within_3_weeks,Waited_more_than_3_week_but_within_4_weeks,Waited_more_than_4_week_but_within_8_weeks,Waited_more_than_8_week_but_within_12_weeks,Waited_more_than_12_week_but_within_26_weeks,Waited_more_than_26_week_but_within_52_weeks,Waited_more_than_52_week,LDP_standard_waited_3_weeks_or_less,LDP_standard_waited_more_than_3_weeks,Median_length_of_wait_days
4282,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Community-based service,"",Drug,"",Percentage,70.939,17.586,6.706,1.49,2.683,0.298,0.298,0,0,95.231,4.769,4
4283,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Hospital-based service,"",Drug,"",Percentage,92.857,0,0,0,0,0,0,0,7.143,92.857,7.143,0
4284,Q2 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Prison-based service,"",Drug,"",Percentage,94.444,5.556,0,0,0,0,0,0,0,100,0,0
4285,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,All services,d,Drug,"",Percentage,71.585,17.195,6.098,2.439,2.317,0.244,0.122,0,0,94.878,5.122,3
4286,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Community-based service,"",Drug,"",Percentage,70.413,18.088,6.331,2.584,2.326,0.258,0,0,0,94.832,5.168,3
4287,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Hospital-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4288,Q3 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Prison-based service,"",Drug,"",Percentage,87.097,3.226,3.226,0,3.226,0,3.226,0,0,93.548,6.452,0
4289,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,All services,d,Drug,"",Percentage,76.108,14.655,6.65,0.985,1.355,0.123,0,0,0.123,97.414,2.586,2
4290,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Community-based service,"",Drug,"",Percentage,75.479,15.198,6.769,0.894,1.405,0.128,0,0,0.128,97.446,2.554,2
4291,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Hospital-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,3
4292,Q4 2022/2023,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Prison-based service,"",Drug,"",Percentage,92.593,0,3.704,3.704,0,0,0,0,0,96.296,3.704,0
4293,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,All services,d,Drug,"",Percentage,75.601,16.182,5.057,1.264,1.896,0,0,0,0,96.839,3.161,2
4294,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Community-based service,"",Drug,"",Percentage,74.738,16.754,5.236,1.309,1.963,0,0,0,0,96.728,3.272,2
4295,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Hospital-based service,"",Drug,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4296,Q1 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Prison-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4297,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,All services,d,Drug,"",Percentage,73.142,19.166,4.824,1.434,1.304,0,0.13,0,0,97.132,2.868,2
4298,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Community-based service,"",Drug,"",Percentage,71.781,20.137,5.068,1.507,1.37,0,0.137,0,0,96.986,3.014,3
4299,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Hospital-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,1
4300,Q2 2023/2024,S08000031,"",NHS Greater Glasgow & Clyde,"",All NHS Greater Glasgow & Clyde ADPs,d,Prison-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4301,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Alcohol,"",Percentage,57.214,14.428,13.93,1.99,7.463,0.498,1.99,1.493,0.995,85.572,14.428,5
4302,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Alcohol,"",Percentage,57.214,14.428,13.93,1.99,7.463,0.498,1.99,1.493,0.995,85.572,14.428,5
4303,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4304,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Alcohol,"",Percentage,68.156,10.615,3.352,4.469,9.497,2.235,1.676,0,0,82.123,17.877,3
4305,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Alcohol,"",Percentage,68.156,10.615,3.352,4.469,9.497,2.235,1.676,0,0,82.123,17.877,3
4306,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4307,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Alcohol,"",Percentage,65.104,10.938,7.292,5.729,8.854,1.042,0.521,0.521,0,83.333,16.667,5
4308,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Alcohol,"",Percentage,65.104,10.938,7.292,5.729,8.854,1.042,0.521,0.521,0,83.333,16.667,5
4309,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4310,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Alcohol,"",Percentage,68.342,11.558,6.03,5.025,5.025,1.508,0,2.01,0.503,85.93,14.07,4
4311,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Alcohol,"",Percentage,68.342,11.558,6.03,5.025,5.025,1.508,0,2.01,0.503,85.93,14.07,4
4312,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4313,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Alcohol,"",Percentage,73.333,15.556,3.889,1.667,1.111,2.778,1.111,0.556,0,92.778,7.222,4
4314,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Alcohol,"",Percentage,73.184,15.642,3.911,1.676,1.117,2.793,1.117,0.559,0,92.737,7.263,4
4315,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Alcohol,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4316,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,All,d,Percentage,61.19,13.881,11.615,3.116,6.516,0.567,1.416,0.85,0.85,86.686,13.314,4
4317,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",All,d,Percentage,60.058,14.286,11.953,3.207,6.706,0.583,1.458,0.875,0.875,86.297,13.703,4
4318,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",All,d,Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4319,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,All,d,Percentage,68.707,11.905,3.061,3.401,8.163,3.061,1.361,0.34,0,83.673,16.327,3
4320,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",All,d,Percentage,67.944,12.195,3.136,3.484,8.362,3.136,1.394,0.348,0,83.275,16.725,3
4321,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",All,d,Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4322,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,All,d,Percentage,70.909,8.788,7.576,4.242,6.667,0.606,0.606,0.303,0.303,87.273,12.727,3
4323,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",All,d,Percentage,70.312,9.062,7.812,4.375,6.562,0.625,0.625,0.312,0.312,87.188,12.812,3
4324,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",All,d,Percentage,90,0,0,0,10,0,0,0,0,90,10,0
4325,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,All,d,Percentage,71.667,10,6.389,4.444,5,0.833,0,1.111,0.556,88.056,11.944,3
4326,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",All,d,Percentage,70.94,10.256,6.553,4.558,5.128,0.855,0,1.14,0.57,87.749,12.251,3
4327,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",All,d,Percentage,100,0,0,0,0,0,0,0,0,100,0,1
4328,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,All,d,Percentage,77.745,12.463,4.451,1.484,1.484,1.484,0.593,0.297,0,94.659,5.341,3
4329,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",All,d,Percentage,76.415,13.208,4.717,1.572,1.572,1.572,0.629,0.314,0,94.34,5.66,3
4330,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",All,d,Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4331,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Co-dependency,"",Percentage,45.455,27.273,4.545,9.091,9.091,0,4.545,0,0,77.273,22.727,8.5
4332,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Co-dependency,"",Percentage,42.857,28.571,4.762,9.524,9.524,0,4.762,0,0,76.19,23.81,9
4333,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Co-dependency,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,7
4334,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Co-dependency,"",Percentage,53.846,23.077,0,7.692,7.692,7.692,0,0,0,76.923,23.077,7
4335,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Co-dependency,"",Percentage,45.455,27.273,0,9.091,9.091,9.091,0,0,0,72.727,27.273,10
4336,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Co-dependency,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4337,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Co-dependency,"",Percentage,76.19,0,14.286,0,9.524,0,0,0,0,90.476,9.524,0
4338,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Co-dependency,"",Percentage,66.667,0,20,0,13.333,0,0,0,0,86.667,13.333,1
4339,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Co-dependency,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4340,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Co-dependency,"",Percentage,58.333,16.667,11.111,2.778,11.111,0,0,0,0,86.111,13.889,5
4341,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Co-dependency,"",Percentage,48.276,20.69,13.793,3.448,13.793,0,0,0,0,82.759,17.241,8
4342,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Co-dependency,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4343,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Co-dependency,"",Percentage,68.75,18.75,9.375,3.125,0,0,0,0,0,96.875,3.125,3.5
4344,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Co-dependency,"",Percentage,54.545,27.273,13.636,4.545,0,0,0,0,0,95.455,4.545,6.5
4345,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Co-dependency,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4346,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Drug,"",Percentage,70,10.769,9.231,3.846,4.615,0.769,0,0,0.769,90,10,1
4347,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Drug,"",Percentage,67.769,11.57,9.917,4.132,4.959,0.826,0,0,0.826,89.256,10.744,2
4348,Q2 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4349,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Drug,"",Percentage,71.569,12.745,2.941,0.98,5.882,3.922,0.98,0.98,0,87.255,12.745,3
4350,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Drug,"",Percentage,70.103,13.402,3.093,1.031,6.186,4.124,1.031,1.031,0,86.598,13.402,3
4351,Q3 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4352,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Drug,"",Percentage,79.487,6.838,6.838,2.564,2.564,0,0.855,0,0.855,93.162,6.838,2
4353,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Drug,"",Percentage,79.646,7.08,7.08,2.655,1.77,0,0.885,0,0.885,93.805,6.195,2
4354,Q4 2022/2023,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Drug,"",Percentage,75,0,0,0,25,0,0,0,0,75,25,1.5
4355,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Drug,"",Percentage,80.8,5.6,5.6,4,3.2,0,0,0,0.8,92,8,2
4356,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Drug,"",Percentage,80.488,5.691,5.691,4.065,3.252,0,0,0,0.813,91.87,8.13,2
4357,Q1 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,1
4358,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,All services,d,Drug,"",Percentage,86.4,6.4,4,0.8,2.4,0,0,0,0,96.8,3.2,2
4359,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Community-based service,"",Drug,"",Percentage,85.47,6.838,4.274,0.855,2.564,0,0,0,0,96.581,3.419,2
4360,Q2 2023/2024,S08000022,"",NHS Highland,"",All NHS Highland ADPs,d,Prison-based service,"",Drug,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4361,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Alcohol,"",Percentage,62.8,17.8,16,2,1.2,0,0,0.1,0.1,96.6,3.4,0
4362,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",Alcohol,"",Percentage,21.814,37.365,33.909,4.32,2.376,0,0,0.216,0,93.089,6.911,14
4363,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",Alcohol,"",Percentage,98.138,0.931,0.559,0,0.186,0,0,0,0.186,99.628,0.372,0
4364,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4365,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Alcohol,"",Percentage,61.495,18.007,16.308,2.831,1.246,0,0,0.113,0,95.81,4.19,1
4366,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",Alcohol,"",Percentage,22.222,36.574,33.333,5.787,2.083,0,0,0,0,92.13,7.87,14
4367,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",Alcohol,"",Percentage,99.113,0.222,0,0,0.443,0,0,0.222,0,99.335,0.665,0
4368,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4369,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Alcohol,"",Percentage,64.846,16.087,16.385,2.085,0.596,0,0,0,0,97.319,2.681,0
4370,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",Alcohol,"",Percentage,17.453,37.264,38.915,4.953,1.415,0,0,0,0,93.632,6.368,14
4371,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",Alcohol,"",Percentage,99.314,0.686,0,0,0,0,0,0,0,100,0,0
4372,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4373,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Alcohol,"",Percentage,65.637,16.105,15.075,1.124,2.06,0,0,0,0,96.816,3.184,0
4374,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",Alcohol,"",Percentage,19.737,37.719,35.088,2.632,4.825,0,0,0,0,92.544,7.456,14
4375,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",Alcohol,"",Percentage,99.837,0,0.163,0,0,0,0,0,0,100,0,0
4376,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4377,Q2 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Alcohol,"",Percentage,68.247,9.653,16.935,2.286,2.625,0.169,0.085,0,0,94.835,5.165,0
4378,Q2 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",Alcohol,"",Percentage,25.4,22.6,40,5.4,6,0.4,0.2,0,0,88,12,15
4379,Q2 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",Alcohol,"",Percentage,99.706,0.147,0,0,0.147,0,0,0,0,99.853,0.147,0
4380,Q2 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4381,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,All,d,Percentage,58.451,18.886,19.014,2.497,1.024,0,0,0.064,0.064,96.351,3.649,3
4382,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",All,d,Percentage,23.923,34.45,35.167,4.545,1.794,0,0,0.12,0,93.541,6.459,14
4383,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",All,d,Percentage,98.319,0.98,0.42,0,0.14,0,0,0,0.14,99.72,0.28,0
4384,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",All,d,Percentage,91.667,0,0,8.333,0,0,0,0,0,91.667,8.333,0
4385,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,All,d,Percentage,56.791,20.901,18.367,2.885,0.985,0,0,0.07,0,96.059,3.941,5
4386,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",All,d,Percentage,24.254,36.692,32.463,5.1,1.493,0,0,0,0,93.408,6.592,13
4387,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",All,d,Percentage,99.183,0.327,0,0,0.327,0,0,0.163,0,99.51,0.49,0
4388,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",All,d,Percentage,100,0,0,0,0,0,0,0,0,100,0,7
4389,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,All,d,Percentage,60.699,17.661,18.445,2.291,0.784,0,0,0,0.121,96.805,3.195,1
4390,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",All,d,Percentage,23.641,34.161,36.17,4.492,1.537,0,0,0,0,93.972,6.028,14
4391,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",All,d,Percentage,99.245,0.503,0,0,0,0,0,0,0.252,99.748,0.252,0
4392,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",All,d,Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4393,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,All,d,Percentage,64.04,16.229,16.404,1.343,1.985,0,0,0,0,96.673,3.327,1
4394,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",All,d,Percentage,28.033,32.273,32.98,2.709,4.005,0,0,0,0,93.286,6.714,13
4395,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",All,d,Percentage,99.534,0.349,0.116,0,0,0,0,0,0,100,0,0
4396,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",All,d,Percentage,80,20,0,0,0,0,0,0,0,100,0,7
4397,Q2 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,All,d,Percentage,66.649,11.258,17.072,2.378,2.431,0.159,0.053,0,0,94.979,5.021,0
4398,Q2 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",All,d,Percentage,32.435,22.737,34.806,4.849,4.741,0.323,0.108,0,0,89.978,10.022,14
4399,Q2 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",All,d,Percentage,99.582,0.209,0,0,0.209,0,0,0,0,99.791,0.209,0
4400,Q2 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",All,d,Percentage,100,0,0,0,0,0,0,0,0,100,0,4
4401,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Co-dependency,"",Percentage,57.277,15.493,23.005,3.286,0.939,0,0,0,0,95.775,4.225,6
4402,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",Co-dependency,"",Percentage,30.769,24.615,37.692,5.385,1.538,0,0,0,0,93.077,6.923,14
4403,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",Co-dependency,"",Percentage,98.795,1.205,0,0,0,0,0,0,0,100,0,0
4404,Q2 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",Co-dependency,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4405,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Co-dependency,"",Percentage,48.804,21.531,26.794,2.871,0,0,0,0,0,97.129,2.871,8
4406,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",Co-dependency,"",Percentage,20.149,33.582,41.791,4.478,0,0,0,0,0,95.522,4.478,14
4407,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",Co-dependency,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
4408,Q3 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",Co-dependency,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4409,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Co-dependency,"",Percentage,52.535,19.816,23.502,2.765,0.922,0,0,0,0.461,95.853,4.147,6
4410,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Community-based service,"",Co-dependency,"",Percentage,19.685,33.858,40.157,4.724,1.575,0,0,0,0,93.701,6.299,14
4411,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Hospital-based service,"",Co-dependency,"",Percentage,98.889,0,0,0,0,0,0,0,1.111,98.889,1.111,0
4412,Q4 2022/2023,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,Prison-based service,"",Co-dependency,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
4413,Q1 2023/2024,S08000032,"",NHS Lanarkshire,"",All NHS Lanarkshire ADPs,d,All services,d,Co-dependency,"",Percentage,59.6,17.6,19.6,1.6,1.6,0,0,0,0,96.8,3.2,2
